Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,13.8,..,15.6,..,..,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,..
France,FRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,44.6530065209365,44.4509842015877,45.0848754876607,44.7259377621146,43.6550132168038,43.3219907101665,43.504848267154,44.2550165980338,42.2749864603668,..
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.989639282227,102.260429382324,102.417221069336,102.464408874512,102.447647094727,102.651626586914,102.580406188965,102.709487915039,103.265121459961,..
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00341999530792,1.00250005722046,1.00194001197815,1.00080001354218,0.998740017414093,0.997049987316132,..,..,..,..
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.396041870117,103.308097839355,103.756080627441,103.773330688477,104.07689666748,104.566566467285,104.522842407227,104.316436767578,103.962417602539,..
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549087,549087,549087,549087,549087,606410,606410,606410,606410,..
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.2974119760792,23.1463283405753,23.7863349624871,24.3098642807809,24.6605263993177,24.7888064416138,23.9794445386059,24.534247684466,23.1103805885841,..
France,FRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,23.2,25.9,27.8,33.2,35,36.2,36.4,36.6,36.6,36.8
France,FRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.683771061907009,0.592247248892875,0.618752778579461,0.687212829279783,0.661441007392893,0.653594576371169,0.686091869029281,0.655100354084571,0.654577589532647,0.661062424539315
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.115,9.23,8.317,7.665,7.126,6.544,6.241,5.577,5.473,..
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.708829582097775,0.730325301694873,0.860523969487648,0.743078810770796,0.83369166704386,0.728891877945977,0.742181337482252,1.00395816735587,0.841992091839782,0.826291559627061
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,27.8816869158878,22.8439252336449,25.9330878504673,25.159938317757,24.1052046728972,24.1052046728972,24.1052046728972,24.1052046728972,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.1,96.2,97.1,96.2,96.2,..,..,..,..,..
Germany,DEU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7032.02144106578,6972.36527283762,6947.26382648139,6815.82136213371,6580.29256436905,6367.10502947955,6582.54587433797,6269.53022796431,5903.70258855688,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3780.85027551891,3765.21799936242,3763.19404182465,3659.22924485198,3570.88159282488,3349.19931383762,3467.03057027911,3237.71606625231,2906.74515947253,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.6044431481211,41.6238177033957,42.3259814296135,42.6073917339186,42.3863044855837,39.1691838521344,42.6575836538409,45.7805177232318,43.4023485563427,42.1002680442064
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.6,1.57,1.57,1.54,1.53,1.58,1.455,1.39,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,62418993509.2489,58132711370.7802,108786501529.106,162250938125.842,75463438450.8916,176781024357.228,127609826748.268,87215414562.4594,77438957875.1405,47599143488.7827
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,114190,114190,114190,114190,114190,114190,114190,114190,114190,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3423568450957.03,3537784107980.55,3763092263752.95,4052008447223.53,3957208055215.68,3940142541354.1,4348297440387.53,4163596357879.39,4525703903627.53,4659929336890.62
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.65271978656361,2.29471066413561,2.71602454639843,1.11644310902427,0.987893350164853,-4.09513751682526,3.6699998840452,1.36973104612758,-0.266438401180253,-0.238526858256165
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,46590,45360,44700,48730,50310,48510,52750,54730,54960,54960
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,49510,53040,55480,58480,61460,60170,64640,70040,71100,74880
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3805427627280.62,3735291459322.52,3695098839989.88,4040211833781.72,4180494792027.2,4034474062512.36,4388587659090.5,4585886353580.13,4610833912802.41,4589971753975.53
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4044393139078.53,4368046845103.96,4585925027826.9,4848591606748.54,5106979498289.78,5003710903236.39,5378190370130.31,5869168290167.32,5965425125409.48,6253455251772.33
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.4617989726638,19.7348651955033,20.5132823593337,21.4705359458837,21.3000724211289,21.6667343069671,22.4613894888017,23.0210554269889,21.6725400485002,21.0479041916168
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.8243752766447,18.0827014214761,15.850578794452,15.7474335584013,16.386931057177,15.5031959869375,15.3851048227765,17.3720117715762,17.4840044887037,..
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,97,97,97,97,97,98,96,96,96
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.1869136162559,34.3607698108013,35.24065551723,36.6202679583694,36.747442628887,33.824073376198,37.4990343972191,43.2836096462941,39.3967578932279,38.2444033577531
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,8.1,8,8,8,7.9,7.8,..,..,..,..
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.9152852721469,26.2157748012428,26.1175704194698,25.9385391984565,25.631053953741,25.3774618653649,25.3066536831626,25.6868874641173,27.2909175616108,25.8384394902979
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.68539776821872,1.25625863629057,1.46798916726962,1.86533423151265,2.01597612276328,1.75504599873261,2.80292936590148,6.09185663198414,6.14291652076442,3.10601366099202
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342,80.790243902439,80.6080487804878,80.5414634146342,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,69.4403524876342,67.5473948398757,69.3870311166897,70.2094291523342,68.8209960659136,64.8279846018506,69.8851456612677,78.2998811551568,70.0416126971811,66.6841227698414
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.13733842666332,1.15123037317289,1.15340372066259,1.17054854477113,1.26184145004044,1.37427175481016,1.32102724294738,1.37713842050552,1.51965192096975,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.401,125.024,132.003,128.946,128.292,128.425,127.125,124.158,124.663,..
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.7,3.7,..
Germany,DEU,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,102.2,100.2,99,100.4,101.4,98.7,96.2,101.6,..
Germany,DEU,Net migration,SM.POP.NETM,1175283,517480,452988,403908,319082,203468,310264,981552,609553,36954
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,14887806700.0533,15259414671.0907,17208421214.4876,18653224755.0275,18338278468.7227,18819700392.0057,20256041836.0028,19596852188.5011,21021220990.231,21225006283.5321
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,234.152986871524,235.712929356538,236.588722557747,237.294012250272,237.822954291766,238.017318755545,238.118085806692,239.861418021525,240.110817617262,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.0816931586494595,0.0423270572552137,0.720875455989295,0.123957150064395,-0.467077236996451
Germany,DEU,"Population, total",SP.POP.TOTL,81686611,82348669,82657002,82905782,83092962,83160871,83196078,83797985,83901923,83510950
Germany,DEU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0,0,0.2,0,0.2,0.2,..,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,16.1,16,14.8,..,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,0.6,..,..,..,..,..,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.09285736084,99.6975326538086,97.5730667114258,98.5883712768555,99.6325531005859,98.3834915161133,100.973701477051,97.7584228515625,99.2837371826172,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,28.8956621781472,28.8136203071859,28.9994026015352,29.3106352717618,29.5696034943195,29.5153669099785,29.2673114898571,28.7571607420615,28.5623633692107,..
Germany,DEU,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.702461242676,101.406066894531,101.738708496094,102.645378112793,102.547470092773,101.996658325195,101.346549987793,100.218132019043,102.190689086914,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.966109991073608,0.963729977607727,0.957650005817413,0.960990011692047,0.965369999408722,0.970099985599518,..,..,..,..
Germany,DEU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.192413330078,100.852310180664,101.095642089844,100.837303161621,101.152557373047,101.307800292969,101.203536987305,100.81729888916,100.603057861328,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357410,357580,357580,357580,357580,357590,357590,357600,357680,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.9939072804758,11.8311322201051,11.9806911209777,11.9612489179949,11.9105599058525,11.1683895617488,11.4951883061423,11.3053353060941,10.7213866755862,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,38.5,38.8,38.8,38.8,38.5,38.8,38.5,38.7,38.7,40.1
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.87865693932128,0.838301068113641,0.421625391544917,0.366515155973305,0.30826693577482,0.181157523178267,0.15974977086524,0.854901972242501,0.274523691941495,-0.300045080252953
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,18.194,14.535,15.166,15.133,14.796,14.423,14.289,14.185,14.06,..
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.1745081068401,16.3638005616331,16.5583314049368,16.031630686449,16.7555683032837,18.6685376603727,17.3725615260314,16.5461295925754,16.1931893571591,16.352960956942
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,44.7786998616874,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,81.4,..,..,..,..,89.4,..,..,..
India,IND,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,53.5,..,..,..,..,66.7,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,841.085387869102,879.945696796945,918.313686962613,970.834176233242,988.272169542114,901.399579163301,963.363913685612,1085.33520920382,1181.63057248865,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,622.339883988149,627.273531026365,648.014718317903,668.303370218852,666.977347524506,632.239828540427,676.814293488143,727.902200094024,754.179577921116,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.8131891564045,19.1582349105946,18.7917648392982,19.9278285988562,18.664264897257,18.6824769296756,21.3991583305515,23.2515412045298,21.4486977833541,21.1781223210845
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,478831010025.1,455541896498.9,511575707373.6,521175685410,561017395481.3,564979321177.1,611987174447.7,615516027421.2,646787065275.4,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.289,2.284,2.193,2.184,2.12,2.047,2.014,1.994,1.975,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,44009492129.5319,44458571545.798,39966091358.7384,42117450737.2643,50610647353.5911,64362364994.3753,44727277562.881,49940258404.2659,28086193530.3979,27139853378.1402
India,IND,Forest area (sq. km),AG.LND.FRST.K2,708280,710940,713610,716270,718940,721600,724260,726930,729592,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2103588360044.94,2294796885663.16,2651474262755.45,2702929641648.74,2835606256558.19,2674851578587.27,3167270623260.47,3346107287730.93,3638489096033.86,3912686168582.21
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.99625378571471,8.25630550179086,6.79538341897911,6.45385134497769,3.87143694070356,-5.77772470686801,9.68959249192875,7.60936497768895,9.19075493028345,6.48422363033757
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1580,1670,1790,1970,2070,1900,2170,2390,2580,2650
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5360,5730,6080,6640,7080,6870,7960,9080,10180,11000
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2097598211573.26,2246783906989.46,2439593980808.9,2713329693634.35,2878536458775.62,2661734078595.43,3064476293210.88,3404829101289.65,3704749866028.23,3838578885155.85
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7120994309944.05,7706181204018.37,8264361849009.08,9131972106245.93,9837436260445.05,9639773300094.61,11250341278206.9,12943322775945.1,14642775922544.5,15956884099185.2
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.1167301358276,30.172690580036,30.9821728344733,32.3432182154485,30.0961975685688,28.9223840080659,32.1158221755014,33.6192585388984,33.3623103638844,32.6109099957867
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.02476917234515,7.66325704378624,7.36208114076572,9.04145168835151,10.2237396907979,11.0325638466576,10.2125596625118,12.6822794807287,14.9343472986716,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,88,90,93,95,89,89,95,93,97
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.1097247094602,20.9242508026814,21.9507321152243,23.6891407335327,21.2411386333872,19.0756283996012,24.0239304534931,26.8237289453584,23.544144504402,23.4929703141577
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,10.4,..,..
India,IND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.34739147794,26.6189999399789,26.5000166464804,26.4120919013735,24.5914753075066,25.1229058078344,26.466523606501,25.3845195629461,25.302936496264,24.4649305051595
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.27958810849833,3.23797495080767,3.96925793352338,3.88424027196663,2.40551716106513,4.81485791893405,8.35490771481598,5.89714185891133,2.59194954513768,3.20181010019256
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.326,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.4739334261127,27.287425911729,28.2546962843779,31.0493468667603,28.5793910253128,24.2859082425461,30.5789468347666,35.0812421437933,30.3831609995764,29.2432347165376
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.45745006060163,2.54315152114541,2.53151136056791,2.42428452604417,2.5459982314359,2.80719387386131,2.48038870521367,2.36392657703578,2.44305076476938,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,75.3793,83.9178,85.9704,85.5501,82.8981,82.254,81.604,80.1818,80.5632,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.6,41.1,38.7,36.4,34.3,32.4,30.6,29.1,27.7,..
India,IND,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,100,105.1,100.4,95.6,97.9,103.1,91,81.4,87.5,..
India,IND,Net migration,SM.POP.NETM,-655085,81248,-251642,-589794,-978969,-73806,-348916,-1353478,-979179,-630830
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,3174348388.67188,2679044677.73438,3198135253.90625,2461992431.64063,2551398681.64063,1795723022.46094,3136778564.45313,2818065917.96875,2376562011.71875,..
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,68909693352.835,62744364089.9511,68967175499.8665,78790170928.6742,83332078002.3031,83149172934.1042,89375152217.5657,111221774722.087,119526055008.101,137674533895.686
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,446.666542669658,452.020992940243,457.30592394028,462.351569862673,467.185182245332,471.755150192218,475.652042419085,479.425536881262,483.679010086809,..
India,IND,Population growth (annual %),SP.POP.GROW,1.19285563384335,1.19162966402099,1.1623961434697,1.09729906702925,1.04001395098104,0.973438646910149,0.822648220128724,0.790200540609834,0.883289539766135,0.890706546985984
India,IND,"Population, total",SP.POP.TOTL,1328024498,1343944296,1359657400,1374659064,1389030312,1402617695,1414203896,1425423212,1438069596,1450935791
India,IND,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,5.3,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,0.2
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,36.3,..,33.8,..,..,31.5,..,..,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.71545216907,100.438433478885,99.3664068149006,..,96.2056732177734,98.1474685668945,99.4108131128034,..,93.8187311671038,94.4876304742988
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.4152095425778,12.8510169890546,12.7267619005257,13.1885329486481,..,..,..,9.11011784382656,..,..
India,IND,"School enrollment, primary (% gross)",SE.PRM.ENRR,113.541786193848,119.987350463867,118.321411132812,101.438321198289,99.9135279872897,102.041421630559,103.202010704334,112.073964742492,113.164575709104,120.520368565055
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03027153015137,1.03045177459717,1.08402001857758,1.01533448696136,1.01977431774139,1.00732743740082,0.991640269756317,..,..,..
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,74.6113662719727,75.9372863769531,74.6743774414062,76.0025787353516,75.8716506958008,77.9766433254166,80.8355715539317,81.6558464317379,79.3250397483992,78.1058073224606
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.5697090519718,11.1477384183764,11.3874439798131,12.0174277483166,..,..,..,6.73444285965496,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.5,3.5,3.5,3.5,3.5,3.5,4.4,4.4,4.4,4.5
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,11.2063688175425,17.2634154874596,10.0846800379296,11.3976479343618,9.0023457004643,15.0538331069002,7.81076067172717,8.26658065989597,10.1434645638591,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.39911321515385,2.41968056155422,2.41424679769757,2.3689412065142,2.33050520161306,2.28185236741633,2.15090056523008,2.13449924103946,2.2455122213564,2.26446328423312
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.861,35.356,32.792,30.648,28.876,27.176,26.824,26.581,26.419,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.4926435578886,13.4787485470271,13.1566308462661,12.8084975586902,12.7126026577522,13.6984142796138,13.2801691376596,12.3996501634108,12.5294214769584,12.6086658797584
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,10.6900325704661,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,11.0286322881062,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,92.6,90.9,93.6,94.7,..,..,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,60,59.4,63.6,..,52.5,52.7,51.9,52.4,52.6,..
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,46.7740662515085,47.9556737688496,46.9639357186983,47.2318282755401,47.12942183178,53.6943526286924,54.3146304560427,51.1292805485673,50.3701514239378,50.0955759359747
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,857.649519078643,907.717733163991,951.049853781976,1065.26035758244,1107.15140125038,1119.6155596619,1210.58446671469,1330.98768392036,1445.21463483986,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,698.660737586188,718.57953489745,755.351304203294,826.038659966956,844.870039441295,848.436766186593,896.813534898965,953.65392850686,976.949985543796,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.1601792598059,19.0889938536664,20.1773044351106,21.0027464972455,18.5915277970883,17.3311682848923,21.4165556390653,24.5029116862832,21.7538472039177,22.18331286866
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,307849578357.8,319052612588.1,353688908559.2,379851596756.2,402379692152.7,417061427291.2,417868182907.8,396032177096,406054424834.6,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.346,2.311,2.253,2.219,2.205,2.189,2.166,2.149,2.127,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19779127976.9576,4541713739.23769,20510310832.4469,18909826043.5105,24993551748.0098,19175077747.8077,21213080329.8582,24702029705.0926,21543358781.3828,24107310607.2181
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,950279,952718,939498,933442.7,927387.3,921332,915276.633,909221.311,903165.959,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,860854232686.214,931877364037.698,1015618744159.73,1042271532988.63,1119099871350.2,1059054842698.48,1186509691086.73,1319101183380.15,1371169301563.62,1396300098190.97
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70288562827751,5.30719722664799,5.04902331835997,5.03034469419038
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3390,3370,3490,3810,4020,3850,4130,4520,4810,4910
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9690,9930,10350,11030,11620,11410,12410,13900,15010,16010
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,886547498568.441,890493673493.167,934207963786.966,1028158608331.65,1096634205242.26,1059188261564.16,1142865991927.34,1261521639064.33,1351647232914.92,1393237295551.4
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2538121217610.44,2628825069015.53,2766768816137.46,2978437369938.81,3166892074842.77,3134895515994.82,3434771286486.53,3875488644872.15,4220149081960.91,4539793544177.44
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.0627921803386,33.8587393039462,33.7105947957751,34.5705858319707,33.7801423773995,32.3434120537481,31.4488724858485,29.7453138212259,30.3425864737035,31.396354183511
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.88987824359938,7.99860974921307,8.44632702628773,8.21299200751234,8.09206094724751,8.4247469855579,7.20354863986269,8.30425738394313,9.08308687782522,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,88,90,89,88,76,72,92,82,85
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.7774609817235,18.3323479486654,19.17819263535,22.0715624579547,19.0362497386225,15.6410071153504,18.7882026359018,20.9617585096621,19.5824396668474,20.389334433174
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7.4,7.4,7.4,7.4,7.6,7.6,7.6,7.8,7.9,8.1
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,40.0478624042506,39.3084439802081,39.3791548040237,39.7297374523848,38.9517679950779,38.2383937187942,39.8448191919686,41.4292641760979,40.2156823106794,39.3184857249869
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.98024266013961,2.43892408688207,4.29267812199525,3.81832356943335,1.59848849984144,-0.401651435218994,6.00397322136207,9.56898756346934,1.53013198443368,0.891653969144144
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,34.0430457181503,30.0622174988969,32.0726652469865,35.3873235837501,30.2885389121745,28.7924654801673,36.0465660932167,40.1353593394075,35.060805361656,35.6918258937083
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.882266734481239,0.792220213496852,0.865191376221992,0.718928190476345,0.728563743551525,0.886277728854897,0.741528496236734,0.767998661414972,0.677541069885981,..
